"","Document_Number","Question_ID","Question_Text","Answer_Text","Question_MP","MP_Party","MP_Constituency","Answer_MP","Date","Answer_Date","Topic","Topic_Keywords"
"4530",4530,"196793","To ask the Minister for the Cabinet Office, what the Government's target is for the proportion of (a) women, (b) people from black and minority ethnic communities and (c) disabled people in senior management posts in central government departments.","<p>Appointments and promotion in the Civil Service should be made on merit through fair and open competition. To ensure our civil service delivers the best for Britain we must draw on the widest possible pool of talent. We want to ensure that the best people - irrespective of who they are - rise to the top of the Civil Service but are concerned that for too long the very top ranks do not reflect those further down. We have commissioned independent research to look at the blockages women face making it to the very top and will use this to drive a new strategy for managing talent.</p><p> </p>","Benn, Hilary","Labour","Leeds Central","Maude, Francis",2014-04-25,2014-05-06,257,"minorities, ethnic, black"
"4531",4531,"196559","To ask the Minister for the Cabinet Office, what analysis of the victim profile in domestic abuse cases his Department has undertaken.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Sheerman, Barry","Labour (Co-op)","Huddersfield","Hurd, Nick",2014-04-25,2014-04-29,279,"domestic, violence, victim"
"4532",4532,"196454","To ask the Minister for the Cabinet Office, what estimate he has made of the number of people of Latin American ethnicity in (a) the UK, (b) England and Wales, (c) London, (d) each London borough and (e) Streatham constituency.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p>","Umunna, Chuka","Labour","Streatham","Hurd, Nick",2014-04-10,2014-04-28,985,"american, latin, streatham"
"4533",4533,"196455","To ask the Minister for the Cabinet Office, what plans his Department has to ensure that the Latin American community is better recognised in official statistics.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p>","Umunna, Chuka","Labour","Streatham","Hurd, Nick",2014-04-10,2014-04-28,985,"american, latin, streatham"
"4534",4534,"196458","To ask the Minister for the Cabinet Office, in what circumstances he uses a calculation of the (a) value of preventing a fatality, (b) willingness to pay and (c) cost-per-quality adjusted life year approach to quantify the value of a policy intervention; what other tools he uses to quantify the benefit of a policy intervention; and if he will make a statement.","<p>These things are not easy to quantify. Approaches to quantifying benefits of a policy intervention are used in accordance with principles outlined in HM Treasury's guidance on conducting appraisal and evaluation in central government (known as the “Green Book”). The Green Book recognises that using these approaches to quantify the benefits of an intervention is challenging, and that the approaches should be used appropriately.</p><p> </p>","O'Brien, Stephen","Conservative","Eddisbury","Hurd, Nick",2014-04-10,2014-05-06,986,"intervention, willingness, quantify"
"4535",4535,"196291","To ask the Minister for the Cabinet Office, what discussions the Office for National Statistics has had with EU counterparts about differences in the way projected growth is estimated.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Campbell, Gregory","Democratic Unionist Party","East Londonderry","Hurd, Nick",2014-04-10,2014-04-28,780,"counterparts, struggle, defence"
"4536",4536,"196197","To ask the Minister for the Cabinet Office, what levels of stock his Department holds of (a) stationery, (b) printer cartridges, (c) treasury tags and other fasteners and (d) other office consumables.","<p>The Prime Minister's Office is an integral part of the Cabinet Office.</p><p>The information requested is not held centrally.</p><p> </p>","Redwood, John","Conservative","Wokingham","Hurd, Nick",2014-04-10,2014-05-06,987,"fasteners, printercartridges, tags"
"4537",4537,"196224","To ask the Minister for the Cabinet Office, what steps his Department is taking to ensure continuity in local authority provision of youth services during commissioning processes to tender those services.","<p>Local authorities are expected to make arrangements for continuity of provision of services and activities to young people throughout any commissioning activity. Statutory guidance on this duty was issued by the Department for Education in July 2012.</p><p>Local authorities are required to submit to Government separate budget and outturn statements outlining planned and actual expenditure for their education and children's social care functions annually. This includes spend information on youth work and youth services, however this information does not allow a complete breakdown by different categories of organisation to be calculated.</p><p> </p>","Ali, Rushanara","Labour","Bethnal Green and Bow","Hurd, Nick",2014-04-10,2014-05-06,840,"authority, local, area"
"4538",4538,"196256","To ask the Minister for the Cabinet Office, what estimate has he made of the proportion of youth services commissioned by local authorities from (a) in-house bids from directly-funded providers, (b) voluntary organisation and (c) private-sector companies in each year since 2010.","<p>Local authorities are expected to make arrangements for continuity of provision of services and activities to young people throughout any commissioning activity. Statutory guidance on this duty was issued by the Department for Education in July 2012.</p><p>Local authorities are required to submit to Government separate budget and outturn statements outlining planned and actual expenditure for their education and children's social care functions annually. This includes spend information on youth work and youth services, however this information does not allow a complete breakdown by different categories of organisation to be calculated.</p><p> </p>","Ali, Rushanara","Labour","Bethnal Green and Bow","Hurd, Nick",2014-04-10,2014-05-06,192,"sector, private, cyber"
"4539",4539,"196215","To ask the Minister for the Cabinet Office, what levels of stock No. 10 Downing Street holds of (a) stationery, (b) printer cartridges, (c) treasury tags and other fasteners and (d) other office consumables.","<p>The Prime Minister's Office is an integral part of the Cabinet Office.</p><p>The information requested is not held centrally.</p><p> </p>","Redwood, John","Conservative","Wokingham","Hurd, Nick",2014-04-10,2014-05-06,987,"fasteners, printercartridges, tags"
"4540",4540,"903762","To ask the Minister for the Cabinet Office, what steps he plans to take to ensure that a higher proportion of young people from disadvantaged backgrounds participate in the National Citizen Service.","<p>Social mix is at the core of National Citizen Service. We take great care to ensure that all young people, regardless of background, are able to take part in the programme – and we know this is working.</p><p> </p>","Dinenage, Caroline","Conservative","Gosport","Hurd, Nick",2014-04-10,2014-04-30,620,"citizen, participant, national"
"4541",4541,"903760","To ask the Minister for the Cabinet Office, what progress he has made on developing the role of the Crown Commercial Service; what savings to the public purse he expects to accrue from commercial reform of government procurement; and if he will make a statement.","<p>The Crown Commercial Service is now a fully operational legal entity providing expert commercial services to the public sector.</p><p /> <p>It is at the heart of the Government's Commercial Reform Programme and will continue to drive further savings for the taxpayer and improve the quality of commercial and procurement activity across government.</p><p /> <p> </p><p /> <p> </p>","Fabricant, Michael","Conservative","Lichfield","Hurd, Nick",2014-04-10,2014-04-30,988,"reform, progress, service"
