Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"McDonnell, John","To ask the Minister for the Cabinet Office, what payroll deductions other than trades union subscriptions are made from Government department employees through the check-off system.",192676,Hayes and Harlington,2014-03-18,<p>It is a matter for each Government Department to decide which organisations can collect their subscriptions through the employers' payroll service.</p><p> </p>,"Maude, Francis",2014-03-24,Labour
"Dobson, Frank","To ask the Minister for the Cabinet Office, pursuant to the Answer of 17 March 2014, Official Report, column 469W on the Profumo Inquiry, who holds the requested information; and how does the fact that requested data is not held centrally affect the comment by Lord Wallace of Saltaire that papers relating to the interviews by Lord Denning should not be published while those interviewed are still alive.",192614,Holborn and St Pancras,2014-03-18,"<p>Lord Wallace set out the Government's approach on 18 July 2013 (Official Report, column 873). </p><p> </p>","Maude, Francis",2014-03-24,Labour
"Vickers, Martin","To ask the Minister for the Cabinet Office, what steps the Government is taking to ensure that all young people who wish to participate in the National Citizen Service are able to do so.",902482,Cleethorpes,2015-11-26,"<p>We are committed to expanding NCS, which is why the Chancellor announced our ambition that 300,000 young people participate in NCS every year by 2019/20 so that they can learn new skills and give back to their communities.</p><p>We take great care to ensure that all young people, regardless of background, can take part, providing bursaries and additional support where necessary.</p>","Wilson, Rob",2015-12-09,Conservative
"Ferrier, Margaret","To ask the Minister for the Cabinet Office, what plans he has to bring forward legislative proposals to amend the Freedom of Information Act 2000.",902477,Rutherglen and Hamilton West,2015-11-26,<p>We are committed to the Freedom of Information Act. An independent commission was established review the workings of the Act. The Government will consider the Commission’s report when it is received.</p>,"Hancock, Matthew",2015-12-09,Scottish National Party
"Foxcroft, Vicky","To ask the Minister for the Cabinet Office, what steps he is taking to improve the morale of staff within the civil service.",902481,"Lewisham, Deptford",2015-11-26,"<p>It should be a source of pride that the Civil Service has successfully changed the way it operates and become more efficient - it is now delivering far more, for less, than it did before 2010. It is a tribute to the dedication and work of individual Civil Servants that job satisfaction remains high and wellbeing has increased.</p>","Hancock, Matthew",2015-12-09,Labour
"Burns, Sir Simon","To ask the Minister for the Cabinet Office, what steps he is taking to implement efficiency savings across government departments.",902475,Chelmsford,2015-11-26,"<p>In May 2010 the deficit between government revenue and public spending was the largest percentage of GDP of any developed country. As part of our long-term economic plan to ensure the country lives within its means, we took action to drive efficiency from day one.</p><p>By 2014/15 the Government had saved £18.6 billion through efficiency and reform, and tackling fraud, error and uncollected debt (against a 2009/10 baseline). At a very conservative estimate this is equivalent to £850 for each working household across Britain.</p><p>The £18.6 billion saving includes £6.1 billion by improving how government buys goods and services and £1.5 billion by transforming how government works, including putting services and transactions online and rationalising the government’s property portfolio - releasing government land, by moving to shared property and using less office space, enables land to be released which can be put to better economic use.</p>","Hancock, Matthew",2015-12-09,Conservative
"Blackman, Bob","To ask the Minister for the Cabinet Office, what plans he has to support charities during this Parliament.",902473,Harrow East,2015-11-26,"<p>In the last five years the number of registered charities has increased by over 2,000, and the sector’s annual income has grown by over £10bn.</p><p /> <p>Looking ahead, the Government’s priority is supporting a strong, independent, transparent and accountable voluntary sector. Plans will include a focus on outcomes based commissioning, restoring public trust in fundraising and strengthening the Charity Commission to protect charities from abuse through the Charities Bill.</p><br />","Wilson, Rob",2015-12-09,Conservative
"McCaig, Callum","To ask the Minister for the Cabinet Office, what assessment he has made of the potential effect of the provisions in the Trade Union Bill on industrial relations within the civil service.",902480,Aberdeen South,2015-11-26,"<p>Modernising the law governing Trade Unions will improve industrial relations. We have already seen the benefits in the Civil Service of reforming facility time, where we have delivered a saving to the taxpayer of over £52million, and the majority of departments have removed the outdated system of collecting union dues by check off. These benefits will now be delivered across the public sector.</p>","Hancock, Matthew",2015-12-09,Scottish National Party
"Davies, Glyn","To ask the Minister for the Cabinet Office, what steps he is taking to ensure that the Welsh language is taken into account in his Department's policy development processes.",902478,Montgomeryshire,2015-11-26,"<p>We expect all policy making to take account of the needs of all parts of the UK, including Wales, and continue to build up our policy making capability to do so. The government fully recognises the importance of the Welsh language in providing services to citizens. For Cabinet Office, the priority is to make sure that GOV.UK carries high quality Welsh content and to provide the tools for other parts of government to publish in both languages.</p>","Hancock, Matthew",2015-12-09,Conservative
Lord Mendelsohn,To ask Her Majesty’s Government what impact assessment they conducted on provisions in the Trade Union Bill prohibiting public sector employers from providing a check-off service.,HL4432,NA,2015-12-09,<p>The prohibition on deduction of union subscriptions from wages in the public sector (check-off) is being considered in an impact assessment to be published in due course.</p>,Lord Bridges of Headley,2015-12-23,Not found
"Bryant, Chris","To ask the Minister for the Cabinet Office, whether there is, or has been within the last 10 years, a requirement on (a) applicants to the civil service and (b) civil servants upon entry to the civil service to disclose party political membership.",19367,Rhondda,2015-12-09,"<p>The restrictions on civil servants’ involvement in political activities are set out in the Civil Service Management Code. This is available at: <a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/418696/CSMC-_April_2015.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/418696/CSMC-_April_2015.pdf</a></p><br />","Hancock, Matthew",2015-12-14,Labour
"Bailey, Rebecca Long","To ask the Minister for the Cabinet Office, what the total cost to the public purse was of ministerial special advisors in the last financial year; and how much is projected to be so spent in the next financial year.",19361,Salford and Eccles,2015-12-09,"<p>Information about the number, pay bands, and cost of special advisers will be published shortly in the normal way.</p>","Hancock, Matthew",2015-12-14,Labour
"Haigh, Louise","To ask the Minister for the Cabinet Office, what plans the Government has to raise the level of skills and technical capability in the civil service to support the Government's digital transformation programme.",19397,"Sheffield, Heeley",2015-12-09,"<p>The Government Digital Servicehavesupported departments to recruit nearly 200 senior digital and technology experts. Through those appointments, we have helped to establish senior leadership across government that is able to deliver digital and technology transformation.</p><p>They have established strong knowledge and expertise within government to support us to make better technology choices, supported by networks of digital and technology leaders. More broadly, improving the digital skills of the Civil Service is an important and ongoing task.</p><br />","Hancock, Matthew",2015-12-21,Labour
